year,co2_ppm,total_prescribed_forcing_wm2,global_surface_warming_c,global_bulk_surface_warming_c,global_near_surface_air_warming_c,arctic_bulk_surface_warming_c,arctic_near_surface_air_warming_c,arctic_filtered_near_surface_air_warming_c,arctic_ocean_interface_temperature_c,arctic_open_water_temperature_c,arctic_local_ice_thickness_m,arctic_sea_ice_equivalent_thickness_m,northern_hemisphere_sea_ice_area_million_km2,northern_hemisphere_sea_ice_extent_million_km2,arctic_calendar_month,greenland_temperature_driver_c,greenland_reference_surface_temperature_c,greenland_absolute_surface_temperature_c,greenland_positive_degree_day_rate,greenland_surface_melt_anomaly_gt_per_year,greenland_snowfall_anomaly_gt_per_year,greenland_net_surface_loss_gt_per_year,greenland_applied_freshwater_sv,greenland_annual_mean_freshwater_sv,greenland_requested_freshwater_sv,greenland_freshwater_target_sv,greenland_remaining_ice_gt,greenland_cumulative_melt_gt,greenland_cumulative_accumulation_gt,greenland_cumulative_net_ice_loss_gt,greenland_cumulative_sea_level_mm,amoc_sv,amoc_weak_or_collapsed,amoc_active,amoc_convection_collapsed,salt_conservation_error_ppm,pre_projection_salt_conservation_error_ppm
1868.8500000000001,287.20699930000006,0.3451626144500027,0.12794668863437444,0.12794668863437444,0.13380989440534574,0.19433742722750533,0.30127720026422794,0.30127720026422794,-1.7836024689951122,-1.7136358636409958,1.0817172333229215,0.8763369375228036,14.76858902549924,20.57648814009221,11.0,0.3534693446415907,-15.469681461253625,-15.116212116612035,0.0,0.0,12.331639748299473,-12.331639748299473,0.0001961099682183911,0.00022508118035794198,0.0001961099682183911,0.00017672994148458304,2849923.711159627,76.2888403730467,0.0,76.2888403730467,0.2107426529642174,16.85957025393556,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1868.9,287.2129992,0.3461358893000018,0.12831738841805354,0.12831738841805354,0.1352371952242436,0.19364282703446953,0.3200743515542491,0.3200743515542491,-1.791576965090408,-1.7475377724904955,1.2277573513229407,1.0306356597434585,15.642353037360591,21.194110776518887,11.0,0.3576155454989464,-19.10522386161604,-18.747608316117095,0.0,0.0,12.509996678430301,-12.509996678430301,0.000198205012113401,0.00022757563261972455,0.000198205012113401,0.00017880296679805544,2849923.3983996892,76.6016003107652,0.0,76.6016003107652,0.21160663069272156,16.858533093889765,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1868.95,287.2189991,0.3471091641500009,0.1286795167560116,0.1286795167560116,0.13704249070875582,0.19249409042078025,0.34498595287884537,0.34498595287884537,-1.7972260025375044,-1.7815845329837345,1.3643036627101923,1.158792996318285,16.04016202076217,21.038474709390247,12.0,0.3626911010784998,-21.898426994283305,-21.535735893204805,0.0,0.0,12.692543015598911,-12.692543015598911,0.00020079715040152677,0.0002306001901972313,0.00020079715040152677,0.00018134065621809958,2849923.0815686574,76.91843134257942,0.0,76.91843134257942,0.21248185453751223,16.857509831919863,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.0000000000002,287.2249990000001,0.3480824390000007,0.12907445631722417,0.12907445631722417,0.13913667557835044,0.19115868730626973,0.37416914838085713,0.37416914838085713,-1.7985918272616963,-1.7909121392857312,1.497199823086132,1.265207273799767,16.104064854857814,20.41321374797176,1.0,0.3683430328588967,-23.575872675239367,-23.20752964238047,0.0,0.0,12.891282609114397,-12.891282609114397,0.00020368019517522372,0.00023395781684989054,0.00020368019517522372,0.0001841665250706224,2849922.760191534,77.2398084658198,0.0,77.2398084658198,0.21336963664591108,16.856505246333374,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.0500000000002,287.23149895000006,0.3482334194500006,0.12949892973407987,0.12949892973407987,0.1412009137847425,0.18989651311887326,0.40172371673891755,0.40172371673891755,-1.7990724826566304,-1.7945138230413744,1.6326844292595901,1.3566555778739777,15.889683454320773,19.498796767125967,1.0,0.37389706014423724,-23.973360833780944,-23.599463773636707,0.0,0.0,13.085794088312209,-13.085794088312209,0.00020652505614722006,0.00023726804544405675,0.00020652505614722006,0.00018694344207609412,2849922.4343263665,77.56567363347858,0.0,77.56567363347858,0.2142698166670679,16.85552461505854,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.1000000000001,287.23799890000004,0.3483843999000004,0.1299414155848953,0.1299414155848953,0.1430196381044721,0.18877855325935392,0.4237577690222969,0.4237577690222969,-1.7989235039594662,-1.7943441297823723,1.7708807860568412,1.433824580540333,15.483780497773308,18.49125786766943,2.0,0.3788523927725563,-23.051982559487136,-22.67313016671458,0.0,0.0,13.258863848122381,-13.258863848122381,0.000209088527904924,0.000240246178618916,0.000209088527904924,0.0001894210190304945,2849922.1044171033,77.89558289665729,0.0,77.89558289665729,0.2151811682228102,16.854575830892266,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.15,287.24449885,0.3485353803500003,0.1304087941728998,0.1304087941728998,0.14447533975342364,0.1878042943748027,0.438596169829939,0.438596169829939,-1.7984582231324777,-1.7930420347846516,1.9170512761848828,1.4922625312000193,14.875115439080021,17.435082994950463,2.0,0.38282356083508445,-20.90192877746574,-20.519105216630656,0.0,0.0,13.39594982090494,-13.39594982090494,0.00021118376537462684,0.0002426713126031026,0.00021118376537462684,0.00019140652641297165,2849921.7712045023,78.22879549767822,0.0,78.22879549767822,0.21610164502121054,16.853661667413714,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.2,287.25099880000005,0.34868636080000015,0.130919289780515,0.130919289780515,0.14548707678538605,0.18693385952182473,0.44509253530014226,0.44509253530014226,-1.7977378103191783,-1.791692313294364,2.0931333281934656,1.5231714623456523,13.885541905645011,16.1473905397206,3.0,0.38548443705795704,-17.73366173220658,-17.348177295148624,0.0,0.0,13.477834442804026,-13.477834442804026,0.00021266260788429367,0.00024435547562643226,0.00021266260788429367,0.0001927369053141643,2849921.435675401,78.56432459922507,0.0,78.56432459922507,0.21702852099233447,16.85277890754415,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.2500000000002,287.2574987500001,0.3488373412500007,0.1315129463261732,0.1315129463261732,0.14593605185814953,0.18624683744304474,0.44097111950716006,0.44097111950716006,-1.7876101354029563,-1.7639709666625396,2.303060460961074,1.511071205994196,12.590787491422523,14.69999862363815,4.0,0.38641754263789163,-13.85731347671416,-13.470895934076268,0.0,0.0,13.426372061599977,-13.426372061599977,0.0002134208427594397,0.0002450586871967623,0.0002134208427594397,0.00019320342242462317,2849921.099085122,78.90091487811878,0.0,78.90091487811878,0.21795832839259333,16.851918429307986,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.3000000000002,287.26399870000006,0.34898832170000055,0.13223503416679105,0.13223503416679105,0.14563894213126696,0.18672735079977343,0.42201956795664236,0.42201956795664236,-1.768180324808395,-1.721848991105795,2.3945066957158794,1.4195682223694066,11.41530474043835,13.533161409091068,4.0,0.385418831473451,-9.652327986342483,-9.266909154869031,0.0,0.0,12.694880624489047,-12.694880624489047,0.00021421267595957415,0.0002446631330055364,0.00021421267595957415,0.000192704057899952,2849920.7623833735,79.23761662654579,0.0,79.23761662654579,0.21888844371973976,16.85107058029277,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.3500000000001,287.27049865000004,0.34913930215000044,0.13304273388734253,0.13304273388734253,0.14485430142647746,0.18843929435089327,0.3938694454073345,0.3938694454073345,-1.5438574507909284,-1.2518521498545,2.3385726489297567,1.2457872632925078,10.33215859098607,12.555148815479658,5.0,0.38329326756931537,-5.530318538745808,-5.147025271176493,0.0,0.0,7.623102423234318,-7.623102423234318,0.0002212720943036124,0.00024362625579887355,0.0002212720943036124,0.0001916412826205971,2849920.4221995897,79.57780041033402,0.0,79.57780041033402,0.2198281779290995,16.850226000341976,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.4,287.2769986,0.3492902826000003,0.13388560555384743,0.13388560555384743,0.1437683440361386,0.19135494500292846,0.3615287827448149,0.3615287827448149,-0.7183442941745855,0.30245769585694293,2.231632035622119,1.0835197433319368,9.44386228947553,11.83782922823905,5.0,0.38053800347650435,-1.894776138383497,-1.5142381349069924,0.0,0.0,-11.377344208357265,11.377025069274799,0.0002500595425996132,0.0002422309839058085,0.0002500595425996132,0.00019026366461620295,2849920.056353366,79.94364663399756,0.0,79.94364663399756,0.22083880285634686,16.849376626626402,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.45,287.28349855000005,0.3494412630500002,0.13473513208399593,0.13473513208399593,0.14250647858396048,0.1954363884264143,0.3271251734938736,0.3271251734938736,0.11075854269478011,1.572611122590483,2.0984948253999254,0.9095890284713254,8.389272604166802,10.879212455206668,6.0,0.37766125538946704,0.8984269942836285,1.2760882496730956,466.0816625312256,52.41641760720322,-26.851536956049273,61.71229420419864,0.0003284294696959331,0.00024076625161518247,0.0003284294696959331,0.00018882530308769727,2849919.636288675,80.36371132498607,0.0,80.36371132498607,0.22199920255521013,16.84851307664796,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.5000000000002,287.2899985000001,0.3495922435000007,0.13562903616372968,0.13562903616372968,0.14164269765456286,0.20080346296843393,0.3003141168824056,0.3003141168824056,0.7356726979802708,2.2783021930559855,1.9644356994124779,0.7430534344054136,7.247553116124224,9.71774650791059,7.0,0.37594573495982103,2.5758726752395162,2.9518184101993374,1078.1295356872315,52.17831683840376,-23.633968298898537,58.33286743352271,0.00032231711016513285,0.00023995974874109211,0.00032231711016513285,0.00018796753312091686,2849919.121715087,80.87828491302207,0.0,80.87828491302207,0.2234206765553096,16.84762635813887,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.5500000000002,287.29649845000006,0.34974322395000057,0.13656746623283403,0.13656746623283403,0.14134191792335157,0.20695800032051193,0.28323096340265524,0.28323096340265524,0.9600799256804969,2.3134471673366597,1.8390490280891827,0.6050664100365734,6.198470370247711,8.561805608399164,7.0,0.3757369310396081,2.973360833780907,3.349097764820515,1223.232840367457,52.149336493388894,-21.770132596409674,56.44936660784314,0.0003193861549398332,0.0002400071606377788,0.0003193861549398332,0.0001878631008773083,2849918.617363108,81.38263689214364,0.0,81.38263689214364,0.22481391406669513,16.846708406033166,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.6000000000001,287.30299840000004,0.3498942044000004,0.13749938984002283,0.13749938984002283,0.14148045658234865,0.21259160119025156,0.2735622045469642,0.2735622045469642,0.6708991848556968,1.683534881625401,1.7338755769832628,0.5040237467612723,5.358202037435678,7.577455482992165,8.0,0.3766686458007069,2.0519825594869125,2.4286512052876192,887.0466378472632,52.278651188268555,-25.63337514931688,60.40043198359662,0.0003263141664244263,0.00024070135980988857,0.0003263141664244263,0.00018832891132653052,2849918.1084724343,81.89152756566182,0.0,81.89152756566182,0.22621968940790557,16.845751905591055,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.65,287.30949835,0.3500451848500003,0.13836676366265332,0.13836676366265332,0.14181207304170904,0.2165789802990138,0.26719758239788666,0.26719758239788666,-0.16352254198279614,0.43782168273125255,1.6813530238894139,0.45181076688263716,4.832364103325605,6.940799362208912,8.0,0.3780505462020947,-0.09807122253464229,0.27997932366745243,102.2603481246095,38.85893228735161,-23.614135784718982,49.458637187485515,0.00030988862069217965,0.00024165157078388856,0.00030988862069217965,0.0001890198071707865,2849917.5882622045,82.41173779545352,0.0,82.41173779545352,0.2276567342415843,16.844758960282235,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1869.7,287.31599830000005,0.35019616530000014,0.13913837857621933,0.13913837857621933,0.14228734576809926,0.2184581927343364,0.2651232186753391,0.2651232186753391,-1.3162323213257128,-1.1408776544915848,1.6451980313516492,0.43769287239276033,4.6796766937130085,6.7645683452700975,9.0,0.3794081595549134,-3.2663382677939232,-2.8869301082390098,0.0,0.0,-1.9313967197846615,1.9313405988799834,0.00023548344398026733,0.0002425888981241438,0.00023548344398026733,0.00018969856751554327,2849917.1870922768,82.81290772324428,0.0,82.81290772324428,0.22876493846200077,16.843724106738247,0.0,1.0,0.0,0.0,1.7341381997221297e-10
