year,co2_ppm,total_prescribed_forcing_wm2,global_surface_warming_c,global_bulk_surface_warming_c,global_near_surface_air_warming_c,arctic_bulk_surface_warming_c,arctic_near_surface_air_warming_c,arctic_filtered_near_surface_air_warming_c,arctic_ocean_interface_temperature_c,arctic_open_water_temperature_c,arctic_local_ice_thickness_m,arctic_sea_ice_equivalent_thickness_m,northern_hemisphere_sea_ice_area_million_km2,northern_hemisphere_sea_ice_extent_million_km2,arctic_calendar_month,greenland_temperature_driver_c,greenland_reference_surface_temperature_c,greenland_absolute_surface_temperature_c,greenland_positive_degree_day_rate,greenland_surface_melt_anomaly_gt_per_year,greenland_snowfall_anomaly_gt_per_year,greenland_net_surface_loss_gt_per_year,greenland_applied_freshwater_sv,greenland_annual_mean_freshwater_sv,greenland_requested_freshwater_sv,greenland_freshwater_target_sv,greenland_remaining_ice_gt,greenland_cumulative_melt_gt,greenland_cumulative_accumulation_gt,greenland_cumulative_net_ice_loss_gt,greenland_cumulative_sea_level_mm,amoc_sv,amoc_weak_or_collapsed,amoc_active,amoc_convection_collapsed,salt_conservation_error_ppm,pre_projection_salt_conservation_error_ppm
1850.0,284.316999,0.310824461,0.0,0.0,0.0,0.0,0.0,0.0,-1.7999999999999998,-1.7999999999999998,1.5808203104147402,1.4374558107909932,17.209448184867696,22.889484626823524,1.0,0.0,-23.575872675236518,-23.575872675236518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850000.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0
1850.05,284.32369925,0.31088920814999993,0.003669503271629285,0.003669503271629285,0.003675733973511896,0.004497964587562885,0.0047045538049162545,0.0047045538049162545,-1.799974490646775,-1.799727795214488,1.6780235231957212,1.5207695105867607,17.220497560674996,22.889484626823524,1.0,0.007779284271778644,-23.973360833781665,-23.96558154950989,0.0,0.0,0.2722636144853352,-0.2722636144853352,3.299016564699093e-06,3.926510523880607e-06,3.299016564699093e-06,3.8896421287851355e-06,2849999.994794654,0.005205345805734396,0.0,0.005205345805734396,1.437940830313369e-05,16.999940155556306,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1850.1,284.3303995,0.31095395529999986,0.0071110066489800125,0.0071110066489800125,0.007232761702286791,0.0088406170424105,0.011205003681295244,0.011205003681295244,-1.79997234992018,-1.799733337721643,1.774513745209168,1.5905152921883152,17.06953861950042,22.889484626823524,2.0,0.015564332054033325,-23.051982559491393,-23.03641822743736,0.0,0.0,0.54471559644651,-0.54471559644651,6.614912044804055e-06,7.87087511151384e-06,6.614912044804055e-06,7.782165984303099e-06,2849999.984357355,0.015642644837498665,0.0,0.015642644837498665,4.32117260704383e-05,16.99982584153092,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1850.15,284.33709975000005,0.31101870245000013,0.01035465652341226,0.01035465652341226,0.010696843963061755,0.013052736467861781,0.019468269314449015,0.019468269314449015,-1.7999552359295536,-1.7996269284084279,1.8687749957189825,1.6445446403503097,16.759334932123124,22.889484626823524,2.0,0.023368883435659245,-20.901928777473152,-20.878559894037494,0.0,0.0,0.8177520979708253,-0.8177520979708253,9.95369509816639e-06,1.1840079061946516e-05,9.95369509816639e-06,1.1684441589309465e-05,2849999.968652122,0.0313478778116405,0.0,0.0313478778116405,8.659634754596824e-05,16.999661736001528,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1850.2,284.34380000000004,0.31108344960000006,0.013428942699085188,0.013428942699085188,0.01405802988466002,0.017138750227504974,0.028843022982585363,0.028843022982585363,-1.799896964799928,-1.799300735507632,1.9664344083961953,1.676684299662498,16.213654927243926,22.889484626823524,3.0,0.031105708027159715,-17.733661732216458,-17.7025560241893,0.0,0.0,1.087667124757019,-1.087667124757019,1.3279076638123442e-05,1.578974460757019e-05,1.3279076638123442e-05,1.5552853728178097e-05,2849999.947701237,0.05229876283556223,0.0,0.05229876283556223,0.00014447172054022714,16.99945170559889,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1850.25,284.35050025,0.31114819675,0.01636573944025589,0.01636573944025589,0.017275652644099113,0.021101264252001643,0.0380698473882945,0.0380698473882945,-1.799244077773183,-1.796084854174886,2.0783155522658845,1.6770418857220437,15.36023446037348,22.889484626823524,4.0,0.03859865354797011,-13.85731347672554,-13.81871482317757,0.0,0.0,1.3420426078141534,-1.3420426078141534,1.652492292321174e-05,1.9629553457752313e-05,1.652492292321174e-05,1.9299326243365428e-05,2849999.921641519,0.07835848117247224,0.0,0.07835848117247224,0.00021645989274163602,16.999198590531993,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1850.3,284.3572005,0.3112129438999999,0.019195898062846904,0.019195898062846904,0.02026730797852717,0.02503817824593599,0.04504175438769169,0.04504175438769169,-1.7962231043372523,-1.7841604179943824,2.1306092266512224,1.6225725408159597,14.508097207539127,22.889484626823524,4.0,0.0456224190192244,-9.652327986354273,-9.606705567335048,0.0,0.0,1.5111081082678335,-1.5111081082678335,1.9691113076674247e-05,2.324302721941509e-05,1.9691113076674247e-05,2.281120863487356e-05,2849999.890711401,0.10928859887644649,0.0,0.10928859887644649,0.0003019022068410124,16.998904320071254,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1850.35,284.36390074999997,0.31127769104999986,0.02192470390621808,0.02192470390621808,0.02300553494000136,0.029008136901527173,0.04910757440324402,0.04910757440324402,-1.6647267207253764,-1.3251572030306584,2.1010775012165337,1.5025222626961021,13.656145927658764,22.889484626823524,5.0,0.052144535777166955,-5.530318538756851,-5.478174002979684,0.0,0.0,1.1016792539149334,-1.1016792539149334,2.354132402177197e-05,2.6611504358974977e-05,2.354132402177197e-05,2.60722665592394e-05,2849999.854687339,0.14531266083940864,0.0,0.14531266083940864,0.00040141619016411225,16.99857055175281,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1850.4,284.370601,0.3113424382000001,0.024545067017328996,0.024545067017328996,0.025524643615411922,0.03300011259346365,0.05112809942173706,0.05112809942173706,-1.149631199829234,0.1986910958213356,2.0361475204010127,1.3735904986668932,12.888400472514636,22.889484626823524,5.0,0.05824830207652372,-1.894776138392693,-1.8365278363161694,0.0,0.0,-1.529733674113598,1.529733572370457,3.071834159552012e-05,2.9775818583610034e-05,3.071834159552012e-05,2.912414910120402e-05,2849999.810445467,0.18955453298985958,0.0,0.18955453298985958,0.000523631306601822,16.998198885832885,0.0,1.0,0.0,0.0,1.7341381997221297e-10
1850.45,284.37730125,0.31140718535000006,0.0270532969182463,0.0270532969182463,0.027815338928736198,0.037006049021797376,0.0509835005655717,0.0509835005655717,-0.5936052636375844,1.3945056880018307,1.9356752675053497,1.2046737661475513,11.820922269521809,22.889484626823524,6.0,0.06393483603120802,0.8984269942771999,0.9623618303084078,351.4954408064186,8.87365335266882,-4.463098261079779,10.253665472823274,4.7353823903881337e-05,3.273497109916923e-05,4.7353823903881337e-05,3.196741523971905e-05,2849999.7525207656,0.24747923435643315,0.0,0.24747923435643315,0.0006836442938023016,16.99779103255579,0.0,1.0,0.0,0.0,1.7341381997221297e-10
